avgOxygenSaturation.timeFrame.timestamp,avgOxygenSaturation.oxygenSaturation.value,
2022-05-18 06:22:56,95.02,
2022-05-18 06:21:56,96.46,
2022-05-18 06:20:56,98.6,
2022-05-18 06:19:56,98.3,
2022-05-18 06:18:56,96.9,
2022-05-18 06:17:56,98.41,
2022-05-18 06:16:57,98.51,
2022-05-18 06:15:57,97.68,
2022-05-18 06:14:57,95.04,
2022-05-18 06:13:57,95.39,
2022-05-18 06:12:57,96.22,
2022-05-18 06:11:57,97.27,
2022-05-18 06:10:57,97.86,
2022-05-18 06:09:57,95.52,
2022-05-18 06:08:57,94.11,
2022-05-18 06:07:58,95.78,
2022-05-18 06:06:58,95.43,
2022-05-18 06:05:58,93.88,
2022-05-18 06:04:58,96.25,
2022-05-18 06:03:58,97.12,
2022-05-18 06:02:58,97.57,
2022-05-18 06:01:58,98.08,
2022-05-18 06:00:58,97.42,
2022-05-18 05:59:58,97.16,
2022-05-18 05:58:59,96.74,
2022-05-18 05:57:59,97.08,
2022-05-18 05:56:59,97.28,
2022-05-18 05:55:59,96.02,
2022-05-18 05:54:59,97.12,
2022-05-18 05:53:59,98.0,
2022-05-18 05:52:59,98.03,
2022-05-18 05:51:59,98.77,
2022-05-18 05:50:59,98.9,
2022-05-18 05:50:00,98.27,
2022-05-18 05:49:00,98.44,
2022-05-18 05:48:00,99.54,
2022-05-18 05:47:00,99.53,
2022-05-18 05:46:00,98.85,
2022-05-18 05:45:00,98.06,
2022-05-18 05:44:00,97.66,
2022-05-18 05:43:00,97.06,
2022-05-18 05:42:00,96.82,
2022-05-18 05:41:01,96.58,
2022-05-18 05:40:01,98.14,
2022-05-18 05:39:01,96.46,
2022-05-18 05:38:01,96.86,
2022-05-18 05:37:01,96.66,
2022-05-18 05:36:01,96.31,
2022-05-18 05:35:01,96.69,
2022-05-18 05:34:01,96.1,
2022-05-18 05:33:01,96.35,
2022-05-18 05:32:02,96.35,
2022-05-18 05:31:02,96.3,
2022-05-18 05:30:02,96.35,
2022-05-18 05:29:02,97.16,
2022-05-18 05:28:02,96.46,
2022-05-18 05:27:02,96.77,
2022-05-18 05:26:02,96.56,
2022-05-18 05:25:02,97.3,
2022-05-18 05:24:02,96.83,
2022-05-18 05:23:03,96.94,
2022-05-18 05:22:03,96.8,
2022-05-18 05:21:03,96.6,
2022-05-18 05:20:03,96.72,
2022-05-18 05:19:03,96.06,
2022-05-18 05:18:03,96.64,
2022-05-18 05:17:03,96.8,
2022-05-18 05:16:03,95.98,
2022-05-18 05:15:03,96.32,
2022-05-18 05:14:03,97.14,
2022-05-18 05:13:04,98.67,
2022-05-18 05:12:04,98.74,
2022-05-18 05:11:04,97.55,
2022-05-18 05:10:04,97.71,
2022-05-18 05:09:04,97.9,
2022-05-18 05:08:04,97.16,
2022-05-18 05:07:04,97.84,
2022-05-18 05:06:04,97.94,
2022-05-18 05:05:04,98.21,
2022-05-18 05:04:05,97.99,
2022-05-18 05:03:05,95.4,
2022-05-18 05:02:05,93.14,
2022-05-18 05:01:05,95.82,
2022-05-18 05:00:05,96.76,
2022-05-18 04:59:05,98.25,
2022-05-18 04:58:05,97.44,
2022-05-18 04:57:05,97.48,
2022-05-18 04:56:05,96.39,
2022-05-18 04:55:06,99.84,
2022-05-18 04:54:06,99.91,
2022-05-18 04:53:06,99.68,
2022-05-18 04:52:06,99.99,
2022-05-18 04:51:06,99.28,
2022-05-18 04:50:06,99.94,
2022-05-18 04:49:06,100.0,
2022-05-18 04:48:06,99.88,
2022-05-18 04:47:06,99.99,
2022-05-18 04:46:07,98.27,
2022-05-18 04:45:07,99.55,
2022-05-18 04:44:07,99.99,
2022-05-18 04:43:07,99.1,
2022-05-18 04:42:07,97.62,
2022-05-18 04:41:07,98.0,
2022-05-18 04:40:07,97.85,
2022-05-18 04:39:07,97.94,
2022-05-18 04:38:07,96.9,
2022-05-18 04:37:08,97.27,
2022-05-18 04:36:08,97.79,
2022-05-18 04:35:08,98.11,
2022-05-18 04:34:08,98.34,
2022-05-18 04:33:08,98.51,
2022-05-18 04:32:08,98.62,
2022-05-18 04:31:08,98.51,
2022-05-18 04:30:08,98.59,
2022-05-18 04:29:08,98.12,
2022-05-18 04:28:09,96.25,
2022-05-18 04:27:09,96.25,
2022-05-18 04:26:09,96.13,
2022-05-18 04:25:09,96.26,
2022-05-18 04:24:09,95.77,
2022-05-18 04:23:09,96.43,
2022-05-18 04:22:09,95.35,
2022-05-18 04:21:09,95.63,
2022-05-18 04:20:09,95.07,
2022-05-18 04:19:10,96.76,
2022-05-18 04:18:10,94.5,
2022-05-18 04:17:10,95.45,
2022-05-18 04:16:10,95.14,
2022-05-18 04:15:10,95.48,
2022-05-18 04:14:10,95.38,
2022-05-18 04:13:10,95.88,
